sa_clli,clli,site_name,address,phone_line,emergency_line,latitude,longitude,contact_and_site_access,other_site_information,type,sub_type,manager,plant
STPMPQ,SADAPQXA,Central Saint-Adalbert,"6 rue Dumas, Saint-Adalbert, QC, Canada",418-356-1105,418-356-1141,46.865671,-69.895105,,,Building,CO,Alexandre Lamarre,9532
SPMTPQ,SAPPPQU7000,ERA #1 Sainte-Apolline-de-Patton,"Près Du 101 Chemin Du Lac Carré, Ste-Apolline, Qc, Canada",,,46.782503,-70.232573,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SPMTPQ,SAPPPQXQ,Central Sainte-Apolline-de-Patton,"451 Route Principale, Sainte-Apolline-de-Patton, QC G0R 2P0, Canada",418-469-1105,418-469-1143,46.803287,-70.201526,,,Building,CO,Alexandre Lamarre,9532
SJPJPQ,SAUBPQXA,Central Saint-Aubert,"3 rue des Loisirs, Saint-Aubert, QC G0R 2R0, Canada",,418-248-2276,47.179705,-70.219234,,,Building,CO,Alexandre Lamarre,9532
SCSBPQ,SCSBPQU7000,ERA #1 Saint-Charles-de-Bellechasse,"2623 avenue Royale, Saint-Charles-de-Bellechasse, QC , G0R 2T0 , CANADA",,,46.761028,-70.950458,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SCSBPQ,SCSBPQU7001,ERA #2 Saint-Charles-de-Bellechasse,"9182 Route 279 (P59), Saint-Charles-de-Bellechasse, Qc, Canada",,,46.741173,-70.925514,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SCSBPQ,SCSBPQXQ,Central Saint-Charles-de-Bellechasse,"15 avenue St Georges, Saint-Charles-de-Bellechasse, QC G0R 2T0, Canada",418-887-1005,418-882-1141,46.772724,-70.944428,,,Building,CO,Alexandre Lamarre,9532
LISTPQ,SCYLPQXQ,Central Saint-Cyrille-de-Lessard,"252 A rue Principale, Saint-Cyrille-de-Lessard, QC G0R 2W0, Canada",418-247-1105,418-248-1152,47.036621,-70.274665,,,Building,CO,Alexandre Lamarre,9532
SJPJPQ,SDLSPQU0000,CAB 1B Saint-Damase,"5ieme rang Ouest, Saint-Damase-de-l'Islet, QC G0R 2X0, Canada.  (CIVIC : Front # 535 5ieme rang Ouest, Saint-Damase-de-l'Islet)",418-598-7240,,47.230197,-70.109935,,,Remote cabinet,TA,Alexandre Lamarre,9532
SJPJPQ,SDLSPQXA,Central Saint-Damase-de-L'Islet,"161 Québec 204, Saint-Damase-de-L'Islet,QC G0R 2X0 , CANADA",418-598-1105,418-248-1146,47.194918,-70.134004,,,Building,CO,Alexandre Lamarre,9532
SPMTPQ,SEUPPQAA,Central Sainte-Euphémie,"305 rue Principale ouest , Sainte-Euphemie , QC , G0R 2Z0 , CANADA",418-469-1114,418-469-1100,46.771144,-70.44337,,,Building,CO,Alexandre Lamarre,9532
STPRPQ,SFDIPQXA,Central Sainte-Félicité-de-L'Islet,"733 Route Principale, Sainte-Félicité-de-L'Islet, QC, Canada",418-359-1115,418-359-2829,46.964891,-69.949271,Approximatif etant donne la basse resolution de Google map a cet endroit,,Building,CO,Alexandre Lamarre,9532
SFSMPQ,SFSMPQU0000,CAB 3B Saint-François-de-la-Rivière-du-Sud,"101 chemin de la Riviere du Sud, Saint-Francois-de-la-Riviere-du-Sud, QC G0R 3A0, Canada",418-259-2814,,46.879085,-70.677162,,,Remote cabinet,TA,Alexandre Lamarre,9532
SFSMPQ,SFSMPQXQ,Central Saint-François-de-la-Rivière-du-Sud,"301 Chemin Saint Francois Ouest, Saint-Francois-de-la-Riviere-du-Sud, QC G0R 3A0, Canada",418-259-1005,418-248-1142,46.892944,-70.705411,Approximatif etant donne la basse resolution de Google map a cet endroit,,Building,CO,Alexandre Lamarre,9532
LISTPQ,SGNEPQXA,Central Saint-Eugène,"64 chemin de la Martine Ouest, Saint-Eugene de L'Islet, QC, Canada",418-247-1107,418-247-1104,47.084432,-70.337707,passez a droite de l'eglise,,Building,CO,Alexandre Lamarre,9532
SCSBPQ,SGRVPQXQ,Central Saint-Gervais,"16 rue de la Fabrique ouest , Saint-Gervais ,QC G0R 3C0 , CANADA",418-887-1105,418-882-1144,46.71355,-70.888204,,,Building,CO,Alexandre Lamarre,9532
SJPJPQ,SJPJPQU0000,CAB 3B Saint-Jean-Port-Joli,"2ieme rang Est, Saint-Jean-Port-Joli, QC G0R 3G0, Canada. (CIVIC : FRONT # 358 2ieme rang Est, Canada)",,,47.212925,-70.21697,,"418-598-2065, 418-598-3916",Remote cabinet,TA,Alexandre Lamarre,9532
SJPJPQ,SJPJPQXQ,Central Saint-Jean-Port-Joli,"444 Route de l'eglise, Saint-Jean-Port-Joli, QC G0R 3G0, Canada",418-598-1005,418-247-1140,47.206465,-70.259049,,,Building,CO,Alexandre Lamarre,9532
SMBLPQ,SMBLPQXQ,Central Saint-Michel-de-Bellechasse,"6 avenue Saint Charles, Saint-Michel-de-Bellechasse, QC G0R 3S0, Canada",418-884-1005,418-882-1140,46.8743,-70.909935,,,Building,CO,Alexandre Lamarre,9532
STPMPQ,SMDIPQXQ,Central Saint-Marcel,"28 chemin Tache est, Saint-Marcel, QC, G0R 3R0, Canada",418-356-1106,418-248-1144,46.896181,-70.063843,,,Building,CO,Alexandre Lamarre,9532
ARMGPQ,SNERPQU0000,CAB 2B Saint-Nérée-de-Bellechasse,"route Principale, Saint-Neree, QC G0R 3V0, Canada. (CIVIC : 100 m Nord Intersection route Principale et Rang 7, Saint-Neree)",418-243-7207,,46.691584,-70.681827,,,Remote cabinet,TA,Alexandre Lamarre,9532
ARMGPQ,SNERPQU0001,CAB 3B Saint-Nérée-de-Bellechasse,"5ieme rang Ouest Saint-Neree, QC G0R 3V0, Canada. (CIVIC : FRONT # 585 Rang 5 Ouest, Saint-Neree)",,,46.711368,-70.720094,,"418-243-3681, 418-243-7206",Remote cabinet,TA,Alexandre Lamarre,9532
ARMGPQ,SNERPQXQ,Central Saint-Nérée-de-Bellechasse,"1999 route Principale, Saint-Neree, QC G0R 3V0, Canada",418-243-1105,418-882-1141,46.729011,-70.726365,,,Building,CO,Alexandre Lamarre,9532
STPMPQ,SOMLPQXA,Central Saint-Omer-de-L'Islet,"211 Rang des Pelletier, Saint-Omer, QC G0R 3X0, Canada",418-356-1116,418-356-1104,47.056667,-69.731673,,,Building,CO,Alexandre Lamarre,9532
MTMGPQ,SPMNPQXA,Central Saint-Pierre-de-la-Rivière-du-Sud,"595 rue Principale, Saint-Pierre-de-la-Riviere-du-Sud, QC G0R 4B0, Canada",418-248-1106,418-248-1143,46.916397,-70.628673,,,Building,CO,Alexandre Lamarre,9532
SPMTPQ,SPMTPQXQ,Central Saint-Paul-de-Montminy,"220 4ieme Avenue, Saint-Paul-de-Montminy, QC G0R 3Y0",418-469-1005,418-469-1141,46.724271,-70.367002,,,Building,CO,Alexandre Lamarre,9532
SRALPQ,SRALPQXQ,Central Saint-Roch-des-Aulnaies,"393 Route de l'eglise, Saint-Roch-des-Aulnaies, QC G0R 4E0, Canada",418-354-1005,418-598-1140,47.309929,-70.174785,,,Building,CO,Alexandre Lamarre,9532
SRDBPQ,SRDBPQU7001,ERA #1 Saint-Raphaël,"route 281, Saint-Raphael, QC G0R, Canada.  (CIVIC : FRONT Intersection Rte. 281 / Rang du Bras, Saint-Raphael)",,,46.819339,-70.788445,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SRDBPQ,SRDBPQXQ,Central Saint-Raphaël,"364 boulevard Saint Pierre, Saint-Raphael, QC G0R 4C0, Canada",418-243-1005,418-248-1150,46.79958047,-70.76114697,,,Building,CO,Alexandre Lamarre,9532
STDBPQ,STDBPQXQ,Central Saint-Damien,"24 rue St Irenee, Saint-Damien-de-Buckland, QC G0R 2Y0, Canada",418-789-1005,418-248-1149,46.623439,-70.655683,,,Building,CO,Alexandre Lamarre,9532
SRALPQ,STLEPQAA,Central Sainte-Louise,"504 rue Principale, Sainte-Louise, QC G0R 3K0, Canada",418-354-1105,418-354-1100,47.279622,-70.13424,"Situe dans l'ecole, porte a gauche, boite a cle",,Building,CO,Alexandre Lamarre,9532
SPMTPQ,STPHPQU0000,CAB 3A Saint-Philémon,"route 281, Saint-Philemon, QC G0R, Canada. (CIVIC : Intersection route 281 Sud et rang Alexis, Saint-Philemon)",,,46.664124,-70.436867,,"418-469-1318, 418-469-1397",Remote cabinet,TA,Alexandre Lamarre,9532
SPMTPQ,STPHPQU0001,CAB Saint-Philémon,"route du Massif du Sud, Saint-Philemon, QC G0R, Canada. (CIVIC : IN # 1900 route du Massif du Sud, Saint-Philemon)",,,46.622697,-70.486557,Hutte Telus,,Remote cabinet,TA,Alexandre Lamarre,9532
SPMTPQ,STPHPQXQ,Central Saint-Philémon,"889 chemin Tache Est, Saint-Philemon, QC, Canada",418-469-1107,418-469-1140,46.68429,-70.453541,,,Building,CO,Alexandre Lamarre,9532
STPMPQ,STPMPQU0000,CAB 1B Saint-Pamphile,"rang Double, Saint-Pamphile, QC G0R, Canada.  (CIVIC : FRONT # 1439 rang Double, Saint-Pamphile)",,,46.937321,-69.810993,,"418-356-2350, 418-356-5751",Remote cabinet,TA,Alexandre Lamarre,9532
STPMPQ,STPMPQU0001,CAB 3B Saint-Pamphile,"rue Principale, Saint-Pamphile, QC G0R 3X0, Canada.  (CIVIC : FRONT # 1825 rue Principale, Saint-Pamphile)",,,46.988424,-69.820988,,"418-356-3299, 418-356-5739",Remote cabinet,TA,Alexandre Lamarre,9532
STPMPQ,STPMPQU0002,CAB 5B Saint-Pamphile,"rang des Moreau, Saint-Pamphile, QC G0R 3X0, Canada. (CIVIC : FRONT # 148 rang des Moreau, Saint-Pamphile)",418-356-5692,,46.969213,-69.825212,,,Remote cabinet,TA,Alexandre Lamarre,9532
STPMPQ,STPMPQXQ,Central Saint-Pamphile,"36 rue Guimond Ouest, Saint-Pamphile, QC G0R 3X0, Canada",418-356-1005,418-248-1155,46.963015,-69.783327,,,Building,CO,Alexandre Lamarre,9532
STPRPQ,STPRPQU0000,CAB 1B Sainte-Perpétue,"rang Lafontaine, Sainte-Perpetue, QC G0R 3Z0, Canada.  (CIVIC : FRONT # 164 rang Lafontaine, Sainte-Perpetue)",418-359-1394,,47.086695,-69.929545,,,Remote cabinet,TA,Alexandre Lamarre,9532
STPRPQ,STPRPQU0001,CAB 4B Sainte-Perpétue,"rue Principale, Sainte-Perpetue-de-L'Islet, QC G0R 3Z0, Canada.  (CIVIC : FRONT # 675 rue Principale, Sainte-Perpetue-de-L'Islet)",,,47.026489,-69.879622,,"418-359-0141, 418-359-2063",Remote cabinet,TA,Alexandre Lamarre,9532
STPRPQ,STPRPQXQ,Central Sainte-Perpétue,"23 rue Morneau, Sainte-Perpetue, QC G0R 3Z0, Canada",418-359-1005,418-248-1157,47.055454,-69.927962,,,Building,CO,Alexandre Lamarre,9532
SMBLPQ,SVLRPQXQ,Central Saint-Vallier,"340 Route de Saint Vallier, Saint-Vallier, QC G0R 4J0, Canada",418-884-1106,418-259-3163,46.890994,-70.822871,,,Building,CO,Alexandre Lamarre,9532
STPRPQ,TRVLPQXA,Central Tourville,"1105 principale ,  Tourville , QC , G0R 4M0 , CANADA",418-359-1116,418-248-1109,47.089432,-69.97687,,,Building,CO,Alexandre Lamarre,9532
AMOSPQ,AMOSPQAH,POP AMOS Hopital,"622 4e Rue O, Amos, QC J9T 2S2",,,48.574867,-78.125521,Aviser Horizon Network pour avoir accès à la Hutte situé sur le toit de l’hôpital de Amos. Le gardiens doit avoir le « Ok » de Horizon pour nous laisser l’accès. Le numéro de Horizon est le 819-732-8206,,Building,POP,Alexandre Lamarre,9531
AMOSPQ,AMOSPQDS,POP AMOS,"361 1re avenue Est, Amos ,QC J9T 1H6, Canada",,,48.572381,-78.107271,,,Building,POP,Alexandre Lamarre,9531
BHVLPQ,BHVLPQ10,Colo Boucherville,"60 rue Pierre Boucher, Boucherville, QC J4B 5B1, Canada",,,45.6099,-73.452,,,Building,Colocation,Alexandre Lamarre,9531
BHVLPQ,BHVLPQCK,POP Boucherville,"1300 rue Volta, Boucherville, QC J4B 6G6, Canada",,,45.563541,-73.44158,,,Building,POP,Alexandre Lamarre,9531
BLOLPQ,BLOLPQAM,Hutte Mobilité Beloeil,"990 Dupré , BELOEIL , QC , J3G 4A8 , CANADA",,,45.573633,-73.201707,,,Building,Remote,Alexandre Lamarre,9531
BRTVPQ,BRTVPQBA,Hutte Berthierville,"611 rue Laferriere, Berthierville, QC J0K 1A0, Canada",450-836-0359,,46.085701,-73.178523,,,Building,Remote,Alexandre Lamarre,9531
BSSDPQ,BSSDPQCN,POP Brossard,"2220 boulevard Lapiniere, Brossard, QC J4W 1M7, Canada",,,45.47384,-73.469739,,,Building,POP,Alexandre Lamarre,9531
CHOMPQ,CHOMPQBM,Pop Chomedey,"1200 boulevard Chomedey, Laval, QC H7V 1T5, Canada",450-582-7516,,45.548425,-73.744238,Parc Science et Techno,,Building,POP,Alexandre Lamarre,9531
CMBYPQ,CMBYPQAO,Pop Chambly,"1501 de Salaberry, Chambly, Quebec J3L 4V8",,,45.444202,-73.310652,"Pour nos accès courants, c’est-à-dire le « day-to-day » d’un technicien RF, NSO ou Clients, l’accès est simple. Nous devons simplement nous enregistrer à la Sécurité par l’entrée principale, puis accéder à notre local par la cage d’escalier.  Si la situation le permet ou lorsqu’il s’agit d’une installation prévue d’avance, il est toujours préférable d’aviser le plus tôt possible (au moins 24h) les gens identifiés plus bas.  Pour un trouble ou une situation urgente, l’accès nous sera accordé sans préavis tant et aussi longtemps que nous utilisons seulement l’accès par l’escalier.
 
Par contre, pour toutes les situations énumérées ci-après, il sera important de suivre la procédure suivante, faute de quoi l’accès vous sera refusé. (Travaux installation d’équipements, TELECON, MACNO, etc)
 
Note du responsable, M. Pierre-Luc Tétreault;
 
Voici les cas où votre équipe devra nous informer, minimum 7 jours à l'avance, de leur passage dans notre installation:

       - Dans le cas où il y aura des travaux bruyants qui devront être faits.
       - Dans le cas où votre personnel devra circuler ailleurs que dans la cage d'escalier (K) qui donne accès à votre local.
       - Dans le cas où vous aurez besoin d'utiliser notre quai de réception.
       - Dans le cas où vous devrez utiliser notre ascenseur.
       - Pour tous travaux qui devront être effectués ailleurs que dans votre salle.

S'il vous plaît nous informer par courriel,
 
Sophie Brodeur: sophie.brodeur.cisssme16@ssss.gouv.qc.ca
Alexandre Labrie: alexandre.labrie.cisssme16@ssss.gouv.qc.ca>
Guy Vincent: guy.vincent.cisssme16@ssss.gouv.qc.ca
Pierre-Luc Tétreault: pierre-luc.tetreault.cisssme16@ssss.gouv.qc.ca",Daniel Collin (daniel.collin.cisssme16@ssss.gouv.qc.ca) remplace Pierre-Luc pour une période indéterminé,Building,Remote,Alexandre Lamarre,9531
CTCKPQ,CTCKPQ01,Hutte Cable Axion Coaticook,"447 rue Merril, Coaticook, QC, J1A 1X6, Canada",,,45.123989,-71.809924,"SVP Aviser le CGR de Cogeco 24h à l'avance de votre visite par courriel:

cgrdery@cogeco.com

Pour accès immédiat, simplement les aviser avant d'arriver par téléphone:
 
1-877-693-3597 ou 819-693-3597
 
Ouverture de la porte par boite à clé code standard TELUS 425
 
Code d'alarme du bâtiment: 7297",,Building,Remote,Alexandre Lamarre,9531
CTGYPQ,CTGYPQBS,Hutte Mobilité Chateauguay,"15 Maple, Chateauguay, QC, J6J 3P7, Canada",,,45.361337,-73.734691,,,Building,Remote,Alexandre Lamarre,9531
CWVLPQ,CWVLPQDZ,POP Cowansville,"408 Rue du Sud, Cowansville, QC J2K 2X7, Canada",,,45.204772,-72.746995,"code de keybox 1-425
code de porte du site 1-4-2-5",,Building,POP,Alexandre Lamarre,9531
SCONPQ,DLSNPQAC,Hutte Mobilité Delson,"201, St-Francois Xavier, Delson, QC, J5B 1X7 , CANADA",,,45.3767194,-73.5370083,,,Building,Remote,Alexandre Lamarre,9531
DRUMPQ,DRUMPQ77,Colo Drummondville,"442 rue Lindsay, Drummondville, QC J2B 1G6, Canada",819-850-8000,,45.881099,-72.482777,,,Building,Colocation,Alexandre Lamarre,9531
DRUMPQ,DRUMPQAX,Central Drummondville,"2045 rue Power, Drummondville, QC J2C 8N6, Canada",819-850-8002,,45.87516,-72.521192,,,Building,CO,Alexandre Lamarre,9531
DRUMPQ,DRUMPQBS,POP Drummondville,"150 rue Marchand, Drummondville, QC J2C 1M2, Canada",819-477-0471,,45.883582,-72.488678,Cle a la porte a l'arriere a l'exterieur,,Building,POP,Alexandre Lamarre,9531
DRUMPQ,DRUMPQDL,FOT Drummondville,"1795 St Joseph, Drummondville , QC ,  J2B 8K8 , CANADA",,,45.879015,-72.490304,,,Building,FOT,Alexandre Lamarre,9531
PNCLPQ,DRVLPQBA,POP Dorval,"2341 boulevard Hymus, Dorval, QC H9P 1J8, Canada",,,45.477726,-73.787953,,,Building,POP,Alexandre Lamarre,9531
GRFDPQ,GRFDPQBB,POP Gracefield,"64 Rue Saint Joseph, Bouchette, QC J0X 1E0, Canada",,,46.089456,-76.05332,"Ce site n'est pas en service, déploiement 2020",,Building,POP,Alexandre Lamarre,9531
GRNBPQ,GRNBPQCO,POP Granby,"39 rue Dufferin, Granby, QC J2G 4W7, Canada",,,45.400198,-72.722261,,,Building,POP,Alexandre Lamarre,9531
HULLPQ,GTNUPQCD,Hutte Mobilité Gatineau,"476 boulevard Saint-Rene Est, Gatineau, QC J8P 8B1, Canada",,,45.494029,-75.634646,,,Building,Remote,Alexandre Lamarre,9531
HULLPQ,HULLPQ20,Colo Gatineau,"320 Boulevard des Allumettières, Gatineau, QC J8X 1N5, Canada",819-966-0054,,45.432472,-75.723511,,,Building,Colocation,Alexandre Lamarre,9531
HULLPQ,HULLPQDN,POP Mobilité Hull,"20, Rue Mance, Gatineau, QC J8X 4B8",,,45.43632763,-75.71715575,,,Building,POP,Alexandre Lamarre,9531
JOLTPQ,JOLTPQFS,POP Joliette,"1260 rue de Lanaudiere, Joliette, QC J6E 3P2, Canada",450-753-8118,,46.013893,-73.451092,,,Building,POP,Alexandre Lamarre,9531
LCHNPQ,LCHNPQBB,POP Lachine,"3410 rue Hormidas Deslauriers, Montreal, QC H8T 2P2, Canada",514-788-8303,,45.457903,-73.704765,Lachine,,Building,POP,Alexandre Lamarre,9531
LCOLPQ,LCOLPQAN,Hutte Cable Axion Lacolle,"10 rue Achille, Lacolle, QC J0J 1J0, Canada",450-246-3781,,45.08713872,-73.37192667,"SVP Aviser le CGR de Cogeco 24h à l'avance de votre visite par courriel:

cgrdery@cogeco.com

Pour accès immédiat, simplement les aviser avant d'arriver par téléphone:
 
1-877-693-3597 ou 819-693-3597
 
Ouverture de la porte par boite à clé code standard TELUS 425
 
Code d'alarme du bâtiment: 7297",,Building,Remote,Alexandre Lamarre,9531
AMOSPQ,LDRNPQAC,POP Landrienne,"361 1re avenue Est, Amos ,QC J9T 1H6, Canada",,,48.547376,-77.80951,"Pour se rendre à la hutte il y a 2 “gates” à passer. Une sur le bord du chemin et un autre rendu à la clôture du radar. Le code des boites à clé pour ces 2 gates est : « 1644 »

Ensuite le code du cadenas pour la porte de la hutte de Telus est le « 4812 »

Il y a aussi une autre boite à clef pour monter dans la tour du radar où est situé notre antenne Micro-Onde. Le code est « 0218 »
",,Building,Customer premise,Alexandre Lamarre,9531
LNGLPQ,LNGLPQ15,Colo Longueuil,"190 rue Saint-Laurent Ouest, Longueuil, QC J4H 1M1, Canada",450-677-1390,,45.5371,-73.5068,,,Building,Colocation,Alexandre Lamarre,9531
LSARPQ,LSARPQCH,POP La Sarre,"29 8e Avenue Est, La Sarre, QC J9Z 1Z5, Canada",,,48.801653,-79.203494,,,Building,POP,Alexandre Lamarre,9531
LVALPQ,LVALPQMV,POP Monterey,"2025 rue Monterey, Laval, QC H7L 3H8, Canada",,,45.584611,-73.753517,,,Building,POP,Alexandre Lamarre,9531
LVALPQ,LVALPQQI,IMMO Cité de la Santé,1755 Boulevard RENE LAENNEC,,,45.602895,-73.711448,,,Building,Customer premise,Alexandre Lamarre,9531
MAGOPQ,MAGOPQBT,Hutte Mobilité Magog,"50 Rue Saint-Patrice Est, Magog, QC J1X 1T4, Canada",,,45.265146,-72.145178,"Contactez
 
Benoit Tremblay
819-843-3381
Ext -2012
Rendu au site, aller voir le gardien de sécurité pour la clé.
Prendre l'ascenceur jusqu'au dernier étage
A droite sortie de l'ascenceur, la porte est immédiatement à droite​:<br>:<br>:<br>
Mise à jour : Pour aller au site appeler la sécuriter 24h en avance 819-843-3381  x2007(Securite). Une fois au site, demander un garde de sécurité qui va nous escorter jusqu'au toit.",,Building,Remote,Alexandre Lamarre,9531
MAGOPQ,MAGOPQBU,Hutte Cable Axion Magog,"250 chemin Miletta, Magog, QC, J1X 6J2, Canada",819-847-2944,,45.287777,-72.212706,"SVP Aviser le CGR de Cogeco 24h à l'avance de votre visite par courriel:

cgrdery@cogeco.com

Pour accès immédiat, simplement les aviser avant d'arriver par téléphone:
 
1-877-693-3597 ou 819-693-3597
 
",,Building,Remote,Alexandre Lamarre,9531
BCHMPQ,MASNPQAH,Hutte Mobilité Masson,"975 Chemin de Masson , Masson, QC J8M 1R4, Canada",,,45.5541333,-75.4231167,,,Building,Remote,Alexandre Lamarre,9531
MTR1PQ,MNRYPQAZ,POP Décarie,"4480 chemin de la Cote de Liesse, Mont-Royal, QC H4N, Canada",,,45.504918,-73.664124,Code d'acces off-hours: 53636*,,Building,POP,Alexandre Lamarre,9531
MTLRPQ,MTLRPQDF,POP Mont-Laurier,"605 Boul Albiny Paquette, Mont-Laurier, QC J9L 1L5, Canada",,,46.55101,-75.494528,,,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTLXPQ59,Accès Immo 7101 Jean Talon Est,"7101 rue Jean Talon Est, Anjou, QC H1M 3A4, Canada",,,45.59787,-73.570354,"Le Carillon 2
Carte d'accès de nuit nécessaire disponible à Creusot.
Par l'entrée principale, prendre ascenseur vers P2, se diriger dans le stationnement, le local se trouve à droite",,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTLXPQAK,Accès Immo 1155 University,"1155 rue University, Montreal, QC H3B 1S5, Canada",,,45.502513,-73.567767,"Pour accès au local Cologix, faire demande à JF Cassivi",,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTLXPQPP,Accès Immo 1130 Sherbrooke,"1130 rue Sherbrooke Ouest, Montreal, QC H3A 1G6, Canada",,,45.501148,-73.576508,Pour avoir accès au site ce présenter à la sécurité. L'agent va vous escorter jusqu'au site. Aucune demande d'accès nécessaire.,,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTLXPQRI,Musique Plus,"355 rue Sainte-Catherine Est, Montreal, QC H2X 1L7, Canada",,,45.513445,-73.560922,"Musique Plus (V), JDSU 8 channel seulement.",,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTLXPQVV,Central Viger,"425 avenue Viger Ouest, Montreal, QC H2Z 1N7, Canada",514-788-1003,,45.503369,-73.562522,"​Bureau 301
Contact 7/24 Gardien au site:
438-887-6712",,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTLZPQ15,Accès Immo 1100 Rene-Levesque,"1100 boulevard Rene-Levesque Ouest, Montreal, QC H3B, Canada",,,45.498296,-73.570306,"Avant d'aller au site, faire une demande d'accès à officier1100@groupepetra.com et aviser des travaux à faire. 

Site au S1, local S-102. Doit s'enregistré à la sécurité au sous sol S1. ",,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTLZPQDE,Accès Immo Queen,"87 rue Prince (80 Rue Queen), Montreal, QC H3C 2M7, Canada",514-788-1106,,45.497248,-73.555441,"Cite Multimedia. Accès en véhicule, passe à l'entrée du parking dans la boite à clé (S4). Site dans le parking. Garder la passe pour pouvoir ressortir.",,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTLZPQEG,Accès Immo 7171 Jean-Talon,"7171, rue Jean-Talon Est, Anjou , QC, H1M 3N2 , CANADA",,,45.599281,-73.569431,"Pour accès au local Cologix, faire demande à JF Cassivi",,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTLZPQHV,POP 888 Maisonneuve,"888 boulevard de Maisonneuve Est, Montreal, QC H2L 4S8, Canada",514-248-3566,,45.516993,-73.559818,"Place Dupuis - VDM
Entrer par le 888 de Maisonneuve, demander la carte pour le local TELUS 
descendre dans le Parking, monter les la petite rampe au fond(près de la gate d'entrée du stationnement. se diriger vers la livraison de IGA.",,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTLZPQJP,Accès Immo Vieux-Port,"2 rue de la Commune Ouest, Montréal, QC H2X 4B2, Canada",,,45.504831,-73.551635,"Vieux Port
Faire la demande 48h à l'avance
Francis Olivier:514-496-6740 foouellet@vieuxportdemontreal.com
avertir la securite avant d'y aller (514-496-0606)",,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTLZPQKX,POP 3750 Cremazie,"3750 boulevard Cremazie Est, Montreal, QC, H2A 1B6, Canada",,,45.566926,-73.602552,Fibre seulement,,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTLZPQNB,POP 111 Duke,"111 rue Duke, Montreal, QC H3C 2M1, Canada",,,45.496919,-73.556252,,,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTLZPQTD,POP Wellington,"700 rue Wellington, Montreal, QC H3C 2P1, Canada",,,45.498052,-73.554921,,,Building,POP,Alexandre Lamarre,9531
SJOVPQ,MTRBPQAK,POP Mont-Tremblant,"161 chemin du Cure Deslauriers, Mont-Tremblant, QC J8E 1C9, Canada",,,46.210858,-74.586439,"Parking Tour des Voyageurs 2
 
Code de porte: 3-2-4-15",,Building,POP,Alexandre Lamarre,9531
STATPQ,MTRBPQAU,Hutte Mobilité Saint-Jovite,"Sommet Chemin des Glissades, Saint-Jovite, QC, J8E 3M5, Canada",,,46.1064,-74.58713,,,Building,Remote,Alexandre Lamarre,9531
MTRLPQ,MTRLPQ00,POP 1000 Sherbrooke Ouest,"1000 Sherbrooke Ouest, Montreal, QC H3A 3R7, Canada",,,45.502877,-73.575247,"Envoyé email avent 
Tkouros@monit.com",Prendre la key a la sécurité site au P1 dans acienne toilette,Building,POP,Alexandre Lamarre,9531
MTRLPQ,MTRLPQ02,Colo Belmont,"620 rue Belmont, Montreal, QC, H3B 2M3 Canada",514-788-1014,,45.502798,-73.564861,,,Building,Colocation,Alexandre Lamarre,9531
